Table: Viscosity [G]
Temperature {K} 	Pressure {kPa} 	Viscosity {Pa·s} 	Uncertainty {Pa·s} 
379	1600	1.887970e-5	7e-10
379	1800	1.892700e-5	8.8e-10
379	2000	1.89754e-5	1.1e-9
379	2200	1.90249e-5	1.3e-9
379	2400	1.90754e-5	1.6e-9
379	2600	1.91271e-5	1.8e-9
379	2800	1.91800e-5	2.1e-9
379	3000	1.92340e-5	2.5e-9
379	3200	1.92893e-5	2.8e-9
379	3400	1.93459e-5	3.1e-9
379	3600	1.94038e-5	3.5e-9
379	3800	1.94631e-5	3.9e-9
379	4000	1.95237e-5	4.3e-9
379	4200	1.95858e-5	4.8e-9
379	4400	1.96495e-5	5.2e-9
379	4600	1.97146e-5	5.7e-9
379	4800	1.97814e-5	6.2e-9
379	5000	1.98498e-5	6.8e-9
379	5200	1.99199e-5	7.3e-9
379	5400	1.99918e-5	7.9e-9
379	5600	2.00655e-5	8.5e-9
379	5800	2.01410e-5	9.2e-9
379	6000	2.02186e-5	9.8e-9
379	6200	2.0298e-5	1.1e-8
379	6400	2.0380e-5	1.1e-8
379	6600	2.0464e-5	1.2e-8
379	6800	2.0550e-5	1.3e-8
379	7000	2.0638e-5	1.4e-8
379	7200	2.0729e-5	1.5e-8
379	7400	2.0822e-5	1.6e-8
379	7600	2.0918e-5	1.7e-8
379	7800	2.1017e-5	1.8e-8
379	8000	2.1118e-5	1.9e-8
379	8200	2.1222e-5	2.1e-8
379	8400	2.1329e-5	2.2e-8
379	8600	2.159e-5	2e-7
379	8800	2.171e-5	2.1e-7
379	9000	2.183e-5	2.2e-7
379	9200	2.196e-5	2.2e-7
379	9400	2.209e-5	2.3e-7
379	9600	2.222e-5	2.3e-7
379	9800	2.236e-5	2.4e-7
379	10000	2.250e-5	2.4e-7
380	0.05	1.86e-5	1.9e-6
380	200	1.8618900e-5	1.1e-11
380	400	1.8659600e-5	4.3e-11
380	600	1.8701100e-5	9.6e-11
380	800	1.874350e-5	1.7e-10
380	1000	1.878690e-5	2.7e-10
380	1200	1.883110e-5	3.9e-10
380	1400	1.887630e-5	5.3e-10
380	1600	1.892240e-5	6.9e-10
380	1800	1.896960e-5	8.7e-10
380	2000	1.90177e-5	1.1e-9
380	2200	1.90670e-5	1.3e-9
380	2400	1.91173e-5	1.6e-9
380	2600	1.91687e-5	1.8e-9
380	2800	1.92213e-5	2.1e-9
380	3000	1.92751e-5	2.4e-9
380	3200	1.93301e-5	2.8e-9
380	3400	1.93864e-5	3.1e-9
380	3600	1.94440e-5	3.5e-9
380	3800	1.95029e-5	3.9e-9
380	4000	1.95632e-5	4.3e-9
380	4200	1.96250e-5	4.7e-9
380	4400	1.96882e-5	5.2e-9
380	4600	1.97529e-5	5.7e-9
380	4800	1.98192e-5	6.2e-9
380	5000	1.98872e-5	6.7e-9
380	5200	1.99568e-5	7.3e-9
380	5400	2.00281e-5	7.8e-9
380	5600	2.01013e-5	8.4e-9
380	5800	2.01763e-5	9.1e-9
380	6000	2.02532e-5	9.7e-9
380	6200	2.0332e-5	1e-8
380	6400	2.0413e-5	1.1e-8
380	6600	2.0496e-5	1.2e-8
380	6800	2.0581e-5	1.3e-8
380	7000	2.0669e-5	1.4e-8
380	7200	2.0759e-5	1.5e-8
380	7400	2.0851e-5	1.6e-8
380	7600	2.0946e-5	1.7e-8
380	7800	2.1044e-5	1.8e-8
380	8000	2.1144e-5	1.9e-8
380	8200	2.1247e-5	2e-8
380	8400	2.1353e-5	2.2e-8
380	8600	2.161e-5	2e-7
380	8800	2.173e-5	2.1e-7
380	9000	2.185e-5	2.1e-7
380	9200	2.197e-5	2.2e-7
380	9400	2.210e-5	2.3e-7
380	9600	2.223e-5	2.3e-7
380	9800	2.237e-5	2.4e-7
380	10000	2.251e-5	2.4e-7
381	0.05	1.86e-5	1.9e-6
381	200	1.8662800e-5	1.1e-11
381	400	1.8703300e-5	4.2e-11
381	600	1.8744700e-5	9.5e-11
381	800	1.878700e-5	1.7e-10
381	1000	1.883010e-5	2.7e-10
381	1200	1.887420e-5	3.8e-10
381	1400	1.891920e-5	5.2e-10
381	1600	1.896510e-5	6.8e-10
381	1800	1.901210e-5	8.6e-10
381	2000	1.90600e-5	1.1e-9
381	2200	1.91091e-5	1.3e-9
381	2400	1.91591e-5	1.5e-9
381	2600	1.92103e-5	1.8e-9
381	2800	1.92627e-5	2.1e-9
381	3000	1.93162e-5	2.4e-9
381	3200	1.93709e-5	2.7e-9
381	3400	1.94269e-5	3.1e-9
381	3600	1.94842e-5	3.5e-9
381	3800	1.95428e-5	3.8e-9
381	4000	1.96027e-5	4.3e-9
381	4200	1.96641e-5	4.7e-9
381	4400	1.97269e-5	5.1e-9
381	4600	1.97912e-5	5.6e-9
381	4800	1.98571e-5	6.1e-9
381	5000	1.99246e-5	6.6e-9
381	5200	1.99937e-5	7.2e-9
381	5400	2.00645e-5	7.7e-9
381	5600	2.01371e-5	8.3e-9
381	5800	2.02116e-5	9e-9
381	6000	2.02879e-5	9.6e-9
381	6200	2.0366e-5	1e-8
381	6400	2.0446e-5	1.1e-8
381	6600	2.0529e-5	1.2e-8
381	6800	2.0613e-5	1.3e-8
381	7000	2.0700e-5	1.3e-8
381	7200	2.0789e-5	1.4e-8
381	7400	2.0880e-5	1.5e-8
381	7600	2.0974e-5	1.6e-8
381	7800	2.1071e-5	1.8e-8
381	8000	2.1170e-5	1.9e-8
381	8200	2.1272e-5	2e-8
381	8400	2.1376e-5	2.2e-8
381	8600	2.163e-5	2e-7
381	8800	2.174e-5	2.1e-7
381	9000	2.186e-5	2.1e-7
381	9200	2.199e-5	2.2e-7
381	9400	2.211e-5	2.2e-7
381	9600	2.225e-5	2.3e-7
381	9800	2.238e-5	2.3e-7
381	10000	2.252e-5	2.4e-7
382	0.05	1.87e-5	1.9e-6
382	200	1.8706600e-5	1e-11
382	400	1.8747000e-5	4.2e-11
382	600	1.8788300e-5	9.4e-11
382	800	1.883040e-5	1.7e-10
382	1000	1.887330e-5	2.6e-10
382	1200	1.891720e-5	3.8e-10
382	1400	1.896200e-5	5.2e-10
382	1600	1.900780e-5	6.8e-10
382	1800	1.905450e-5	8.6e-10
382	2000	1.91023e-5	1.1e-9
382	2200	1.91511e-5	1.3e-9
382	2400	1.92010e-5	1.5e-9
382	2600	1.92519e-5	1.8e-9
382	2800	1.93040e-5	2.1e-9
382	3000	1.93573e-5	2.4e-9
382	3200	1.94117e-5	2.7e-9
382	3400	1.94674e-5	3.1e-9
382	3600	1.95244e-5	3.4e-9
382	3800	1.95826e-5	3.8e-9
382	4000	1.96422e-5	4.2e-9
382	4200	1.97032e-5	4.6e-9
382	4400	1.97657e-5	5.1e-9
382	4600	1.98296e-5	5.6e-9
382	4800	1.98950e-5	6.1e-9
382	5000	1.99620e-5	6.6e-9
382	5200	2.00307e-5	7.1e-9
382	5400	2.01010e-5	7.7e-9
382	5600	2.01731e-5	8.3e-9
382	5800	2.02469e-5	8.9e-9
382	6000	2.03226e-5	9.5e-9
382	6200	2.0400e-5	1e-8
382	6400	2.0480e-5	1.1e-8
382	6600	2.0562e-5	1.2e-8
382	6800	2.0645e-5	1.2e-8
382	7000	2.0731e-5	1.3e-8
382	7200	2.0819e-5	1.4e-8
382	7400	2.0910e-5	1.5e-8
382	7600	2.1003e-5	1.6e-8
382	7800	2.1098e-5	1.7e-8
382	8000	2.1196e-5	1.9e-8
382	8200	2.1297e-5	2e-8
382	8400	2.1400e-5	2.1e-8
382	8600	2.165e-5	2e-7
382	8800	2.176e-5	2.1e-7
382	9000	2.188e-5	2.1e-7
382	9200	2.200e-5	2.2e-7
382	9400	2.213e-5	2.2e-7
382	9600	2.226e-5	2.3e-7
382	9800	2.239e-5	2.3e-7
382	10000	2.253e-5	2.4e-7
383	0.05	1.87e-5	1.9e-6
383	200	1.8750400e-5	1e-11
383	400	1.8790700e-5	4.1e-11
383	600	1.8831700e-5	9.3e-11
383	800	1.887370e-5	1.7e-10
383	1000	1.891650e-5	2.6e-10
383	1200	1.896020e-5	3.8e-10
383	1400	1.900490e-5	5.1e-10
383	1600	1.905040e-5	6.7e-10
383	1800	1.909700e-5	8.5e-10
383	2000	1.91445e-5	1e-9
383	2200	1.91931e-5	1.3e-9
383	2400	1.92428e-5	1.5e-9
383	2600	1.92935e-5	1.8e-9
383	2800	1.93453e-5	2.1e-9
383	3000	1.93983e-5	2.4e-9
383	3200	1.94525e-5	2.7e-9
383	3400	1.95079e-5	3e-9
383	3600	1.95645e-5	3.4e-9
383	3800	1.96224e-5	3.8e-9
383	4000	1.96817e-5	4.2e-9
383	4200	1.97424e-5	4.6e-9
383	4400	1.98044e-5	5e-9
383	4600	1.98679e-5	5.5e-9
383	4800	1.99329e-5	6e-9
383	5000	1.99995e-5	6.5e-9
383	5200	2.00677e-5	7e-9
383	5400	2.01375e-5	7.6e-9
383	5600	2.02090e-5	8.2e-9
383	5800	2.02823e-5	8.8e-9
383	6000	2.03575e-5	9.4e-9
383	6200	2.0434e-5	1e-8
383	6400	2.0513e-5	1.1e-8
383	6600	2.0594e-5	1.2e-8
383	6800	2.0677e-5	1.2e-8
383	7000	2.0763e-5	1.3e-8
383	7200	2.0850e-5	1.4e-8
383	7400	2.0940e-5	1.5e-8
383	7600	2.1032e-5	1.6e-8
383	7800	2.1126e-5	1.7e-8
383	8000	2.1223e-5	1.8e-8
383	8200	2.1322e-5	2e-8
383	8400	2.1425e-5	2.1e-8
383	8600	2.167e-5	2e-7
383	8800	2.178e-5	2e-7
383	9000	2.190e-5	2.1e-7
383	9200	2.202e-5	2.2e-7
383	9400	2.214e-5	2.2e-7
383	9600	2.227e-5	2.3e-7
383	9800	2.240e-5	2.3e-7
383	10000	2.253e-5	2.4e-7
384	0.05	1.88e-5	1.9e-6
384	200	1.8794100e-5	1e-11
384	400	1.8834300e-5	4.1e-11
384	600	1.8875200e-5	9.2e-11
384	800	1.891700e-5	1.6e-10
384	1000	1.895960e-5	2.6e-10
384	1200	1.900320e-5	3.7e-10
384	1400	1.904760e-5	5.1e-10
384	1600	1.909300e-5	6.6e-10
384	1800	1.913940e-5	8.4e-10
384	2000	1.91867e-5	1e-9
384	2200	1.92351e-5	1.3e-9
384	2400	1.92845e-5	1.5e-9
384	2600	1.93350e-5	1.8e-9
384	2800	1.93866e-5	2e-9
384	3000	1.94393e-5	2.3e-9
384	3200	1.94932e-5	2.7e-9
384	3400	1.95483e-5	3e-9
384	3600	1.96047e-5	3.4e-9
384	3800	1.96623e-5	3.7e-9
384	4000	1.97212e-5	4.1e-9
384	4200	1.97815e-5	4.6e-9
384	4400	1.98432e-5	5e-9
384	4600	1.99063e-5	5.5e-9
384	4800	1.99709e-5	5.9e-9
384	5000	2.00370e-5	6.4e-9
384	5200	2.01047e-5	7e-9
384	5400	2.01741e-5	7.5e-9
384	5600	2.02451e-5	8.1e-9
384	5800	2.03178e-5	8.7e-9
384	6000	2.03924e-5	9.3e-9
384	6200	2.04687e-5	10e-8
384	6400	2.0547e-5	1.1e-8
384	6600	2.0627e-5	1.1e-8
384	6800	2.0710e-5	1.2e-8
384	7000	2.0794e-5	1.3e-8
384	7200	2.0881e-5	1.4e-8
384	7400	2.0969e-5	1.5e-8
384	7600	2.1060e-5	1.6e-8
384	7800	2.1154e-5	1.7e-8
384	8000	2.1250e-5	1.8e-8
384	8200	2.1348e-5	1.9e-8
384	8400	2.1449e-5	2.1e-8
384	8600	2.169e-5	2e-7
384	8800	2.180e-5	2e-7
384	9000	2.192e-5	2.1e-7
384	9200	2.204e-5	2.1e-7
384	9400	2.216e-5	2.2e-7
384	9600	2.228e-5	2.3e-7
384	9800	2.241e-5	2.3e-7
384	10000	2.254e-5	2.4e-7
385	0.05	1.88e-5	1.9e-6
385	200	1.8837800e-5	1e-11
385	400	1.8877800e-5	4.1e-11
385	600	1.8918600e-5	9.1e-11
385	800	1.896020e-5	1.6e-10
385	1000	1.900270e-5	2.6e-10
385	1200	1.904610e-5	3.7e-10
385	1400	1.909040e-5	5e-10
385	1600	1.913560e-5	6.6e-10
385	1800	1.918180e-5	8.3e-10
385	2000	1.92289e-5	1e-9
385	2200	1.92771e-5	1.2e-9
385	2400	1.93262e-5	1.5e-9
385	2600	1.93765e-5	1.7e-9
385	2800	1.94278e-5	2e-9
385	3000	1.94803e-5	2.3e-9
385	3200	1.95339e-5	2.6e-9
385	3400	1.95888e-5	3e-9
385	3600	1.96448e-5	3.3e-9
385	3800	1.97021e-5	3.7e-9
385	4000	1.97607e-5	4.1e-9
385	4200	1.98206e-5	4.5e-9
385	4400	1.98819e-5	4.9e-9
385	4600	1.99447e-5	5.4e-9
385	4800	2.00088e-5	5.9e-9
385	5000	2.00745e-5	6.4e-9
385	5200	2.01418e-5	6.9e-9
385	5400	2.02106e-5	7.4e-9
385	5600	2.02811e-5	8e-9
385	5800	2.03534e-5	8.6e-9
385	6000	2.04273e-5	9.2e-9
385	6200	2.05031e-5	9.9e-9
385	6400	2.0581e-5	1.1e-8
385	6600	2.0660e-5	1.1e-8
385	6800	2.0742e-5	1.2e-8
385	7000	2.0826e-5	1.3e-8
385	7200	2.0911e-5	1.4e-8
385	7400	2.0999e-5	1.5e-8
385	7600	2.1089e-5	1.6e-8
385	7800	2.1182e-5	1.7e-8
385	8000	2.1277e-5	1.8e-8
385	8200	2.1374e-5	1.9e-8
385	8400	2.1474e-5	2e-8
385	8600	2.171e-5	2e-7
385	8800	2.182e-5	2e-7
385	9000	2.194e-5	2.1e-7
385	9200	2.205e-5	2.1e-7
385	9400	2.217e-5	2.2e-7
385	9600	2.230e-5	2.2e-7
385	9800	2.242e-5	2.3e-7
385	10000	2.255e-5	2.4e-7
386	0.05	1.88e-5	1.9e-6
386	200	1.8881500e-5	1e-11
386	400	1.8921300e-5	4e-11
386	600	1.8962000e-5	9.1e-11
386	800	1.900340e-5	1.6e-10
386	1000	1.904580e-5	2.5e-10
386	1200	1.908900e-5	3.6e-10
386	1400	1.913310e-5	5e-10
386	1600	1.917810e-5	6.5e-10
386	1800	1.922410e-5	8.2e-10
386	2000	1.92710e-5	1e-9
386	2200	1.93190e-5	1.2e-9
386	2400	1.93680e-5	1.5e-9
386	2600	1.94180e-5	1.7e-9
386	2800	1.94691e-5	2e-9
386	3000	1.95213e-5	2.3e-9
386	3200	1.95746e-5	2.6e-9
386	3400	1.96292e-5	2.9e-9
386	3600	1.96849e-5	3.3e-9
386	3800	1.97419e-5	3.7e-9
386	4000	1.98002e-5	4.1e-9
386	4200	1.98598e-5	4.5e-9
386	4400	1.99207e-5	4.9e-9
386	4600	1.99830e-5	5.4e-9
386	4800	2.00468e-5	5.8e-9
386	5000	2.01121e-5	6.3e-9
386	5200	2.01789e-5	6.8e-9
386	5400	2.02473e-5	7.4e-9
386	5600	2.03173e-5	7.9e-9
386	5800	2.03889e-5	8.5e-9
386	6000	2.04623e-5	9.1e-9
386	6200	2.05375e-5	9.8e-9
386	6400	2.0615e-5	1e-8
386	6600	2.0694e-5	1.1e-8
386	6800	2.0774e-5	1.2e-8
386	7000	2.0857e-5	1.3e-8
386	7200	2.0942e-5	1.4e-8
386	7400	2.1029e-5	1.5e-8
386	7600	2.1119e-5	1.5e-8
386	7800	2.1210e-5	1.6e-8
386	8000	2.1304e-5	1.8e-8
386	8200	2.1401e-5	1.9e-8
386	8400	2.1500e-5	2e-8
386	8600	2.173e-5	1.9e-7
386	8800	2.184e-5	2e-7
386	9000	2.195e-5	2.1e-7
386	9200	2.207e-5	2.1e-7
386	9400	2.219e-5	2.2e-7
386	9600	2.231e-5	2.2e-7
386	9800	2.244e-5	2.3e-7
386	10000	2.256e-5	2.3e-7
387	0.05	1.89e-5	1.9e-6
387	200	1.89251000e-5	9.9e-12
387	400	1.8964800e-5	4e-11
387	600	1.9005300e-5	9e-11
387	800	1.904660e-5	1.6e-10
387	1000	1.908880e-5	2.5e-10
387	1200	1.913180e-5	3.6e-10
387	1400	1.917580e-5	4.9e-10
387	1600	1.922060e-5	6.4e-10
387	1800	1.926640e-5	8.2e-10
387	2000	1.93131e-5	1e-9
387	2200	1.93609e-5	1.2e-9
387	2400	1.94096e-5	1.5e-9
387	2600	1.94594e-5	1.7e-9
387	2800	1.95103e-5	2e-9
387	3000	1.95622e-5	2.3e-9
387	3200	1.96153e-5	2.6e-9
387	3400	1.96696e-5	2.9e-9
387	3600	1.97250e-5	3.3e-9
387	3800	1.97817e-5	3.6e-9
387	4000	1.98396e-5	4e-9
387	4200	1.98989e-5	4.4e-9
387	4400	1.99595e-5	4.9e-9
387	4600	2.00214e-5	5.3e-9
387	4800	2.00848e-5	5.8e-9
387	5000	2.01497e-5	6.3e-9
387	5200	2.02160e-5	6.8e-9
387	5400	2.02839e-5	7.3e-9
387	5600	2.03534e-5	7.9e-9
387	5800	2.04246e-5	8.4e-9
387	6000	2.04974e-5	9.1e-9
387	6200	2.05720e-5	9.7e-9
387	6400	2.0649e-5	1e-8
387	6600	2.0727e-5	1.1e-8
387	6800	2.0807e-5	1.2e-8
387	7000	2.0889e-5	1.3e-8
387	7200	2.0973e-5	1.3e-8
387	7400	2.1060e-5	1.4e-8
387	7600	2.1148e-5	1.5e-8
387	7800	2.1239e-5	1.6e-8
387	8000	2.1332e-5	1.7e-8
387	8200	2.1427e-5	1.9e-8
387	8400	2.1525e-5	2e-8
387	8600	2.175e-5	1.9e-7
387	8800	2.186e-5	2e-7
387	9000	2.197e-5	2.1e-7
387	9200	2.209e-5	2.1e-7
387	9400	2.221e-5	2.2e-7
387	9600	2.233e-5	2.2e-7
387	9800	2.245e-5	2.3e-7
387	10000	2.258e-5	2.3e-7
388	0.05	1.89e-5	1.9e-6
388	200	1.89686000e-5	9.8e-12
388	400	1.9008200e-5	3.9e-11
388	600	1.9048600e-5	8.9e-11
388	800	1.908970e-5	1.6e-10
388	1000	1.913180e-5	2.5e-10
388	1200	1.917460e-5	3.6e-10
388	1400	1.921840e-5	4.9e-10
388	1600	1.926310e-5	6.4e-10
388	1800	1.930870e-5	8.1e-10
388	2000	1.935520e-5	10e-9
388	2200	1.94027e-5	1.2e-9
388	2400	1.94513e-5	1.4e-9
388	2600	1.95008e-5	1.7e-9
388	2800	1.95514e-5	2e-9
388	3000	1.96032e-5	2.2e-9
388	3200	1.96560e-5	2.6e-9
388	3400	1.97100e-5	2.9e-9
388	3600	1.97651e-5	3.2e-9
388	3800	1.98215e-5	3.6e-9
388	4000	1.98791e-5	4e-9
388	4200	1.99380e-5	4.4e-9
388	4400	1.99982e-5	4.8e-9
388	4600	2.00598e-5	5.3e-9
388	4800	2.01228e-5	5.7e-9
388	5000	2.01873e-5	6.2e-9
388	5200	2.02532e-5	6.7e-9
388	5400	2.03206e-5	7.2e-9
388	5600	2.03896e-5	7.8e-9
388	5800	2.04603e-5	8.4e-9
388	6000	2.05326e-5	9e-9
388	6200	2.06066e-5	9.6e-9
388	6400	2.0682e-5	1e-8
388	6600	2.0760e-5	1.1e-8
388	6800	2.0840e-5	1.2e-8
388	7000	2.0921e-5	1.2e-8
388	7200	2.1005e-5	1.3e-8
388	7400	2.1090e-5	1.4e-8
388	7600	2.1178e-5	1.5e-8
388	7800	2.1268e-5	1.6e-8
388	8000	2.1360e-5	1.7e-8
388	8200	2.1454e-5	1.8e-8
388	8400	2.1551e-5	1.9e-8
388	8600	2.178e-5	1.9e-7
388	8800	2.188e-5	2e-7
388	9000	2.199e-5	2e-7
388	9200	2.211e-5	2.1e-7
388	9400	2.222e-5	2.2e-7
388	9600	2.234e-5	2.2e-7
388	9800	2.246e-5	2.3e-7
388	10000	2.259e-5	2.3e-7
389	0.05	1.90e-5	1.9e-6
389	200	1.90121000e-5	9.7e-12
389	400	1.9051600e-5	3.9e-11
389	600	1.9091800e-5	8.8e-11
389	800	1.913280e-5	1.6e-10
389	1000	1.917470e-5	2.5e-10
389	1200	1.921740e-5	3.5e-10
389	1400	1.926100e-5	4.8e-10
389	1600	1.930550e-5	6.3e-10
389	1800	1.935090e-5	8e-10
389	2000	1.939720e-5	9.9e-10
389	2200	1.94446e-5	1.2e-9
389	2400	1.94929e-5	1.4e-9
389	2600	1.95422e-5	1.7e-9
389	2800	1.95926e-5	1.9e-9
389	3000	1.96441e-5	2.2e-9
389	3200	1.96966e-5	2.5e-9
389	3400	1.97503e-5	2.9e-9
389	3600	1.98052e-5	3.2e-9
389	3800	1.98613e-5	3.6e-9
389	4000	1.99186e-5	3.9e-9
389	4200	1.99771e-5	4.3e-9
389	4400	2.00370e-5	4.8e-9
389	4600	2.00982e-5	5.2e-9
389	4800	2.01608e-5	5.7e-9
389	5000	2.02249e-5	6.1e-9
389	5200	2.02903e-5	6.6e-9
389	5400	2.03573e-5	7.2e-9
389	5600	2.04259e-5	7.7e-9
389	5800	2.04960e-5	8.3e-9
389	6000	2.05678e-5	8.9e-9
389	6200	2.06413e-5	9.5e-9
389	6400	2.0717e-5	1e-8
389	6600	2.0794e-5	1.1e-8
389	6800	2.0872e-5	1.2e-8
389	7000	2.0953e-5	1.2e-8
389	7200	2.1036e-5	1.3e-8
389	7400	2.1121e-5	1.4e-8
389	7600	2.1208e-5	1.5e-8
389	7800	2.1297e-5	1.6e-8
389	8000	2.1388e-5	1.7e-8
389	8200	2.1481e-5	1.8e-8
389	8400	2.1577e-5	1.9e-8
389	8600	2.180e-5	1.9e-7
389	8800	2.191e-5	2e-7
389	9000	2.201e-5	2e-7
389	9200	2.213e-5	2.1e-7
389	9400	2.224e-5	2.1e-7
389	9600	2.236e-5	2.2e-7
389	9800	2.248e-5	2.3e-7
389	10000	2.260e-5	2.3e-7
390	0.05	1.90e-5	1.9e-6
390	200	1.90556000e-5	9.7e-12
390	400	1.9094900e-5	3.9e-11
390	600	1.9135000e-5	8.7e-11
390	800	1.917590e-5	1.6e-10
390	1000	1.921760e-5	2.4e-10
390	1200	1.926010e-5	3.5e-10
390	1400	1.930350e-5	4.8e-10
390	1600	1.934780e-5	6.3e-10
390	1800	1.939310e-5	7.9e-10
390	2000	1.943920e-5	9.8e-10
390	2200	1.94863e-5	1.2e-9
390	2400	1.95345e-5	1.4e-9
390	2600	1.95836e-5	1.7e-9
390	2800	1.96337e-5	1.9e-9
390	3000	1.96849e-5	2.2e-9
390	3200	1.97372e-5	2.5e-9
390	3400	1.97907e-5	2.8e-9
390	3600	1.98453e-5	3.2e-9
390	3800	1.99010e-5	3.5e-9
390	4000	1.99580e-5	3.9e-9
390	4200	2.00163e-5	4.3e-9
390	4400	2.00758e-5	4.7e-9
390	4600	2.01366e-5	5.2e-9
390	4800	2.01989e-5	5.6e-9
390	5000	2.02625e-5	6.1e-9
390	5200	2.03275e-5	6.6e-9
390	5400	2.03941e-5	7.1e-9
390	5600	2.04622e-5	7.6e-9
390	5800	2.05318e-5	8.2e-9
390	6000	2.06031e-5	8.8e-9
390	6200	2.06760e-5	9.4e-9
390	6400	2.0751e-5	1e-8
390	6600	2.0827e-5	1.1e-8
390	6800	2.0905e-5	1.1e-8
390	7000	2.0985e-5	1.2e-8
390	7200	2.1067e-5	1.3e-8
390	7400	2.1151e-5	1.4e-8
390	7600	2.1237e-5	1.5e-8
390	7800	2.1326e-5	1.6e-8
390	8000	2.1416e-5	1.7e-8
390	8200	2.1508e-5	1.8e-8
390	8400	2.1603e-5	1.9e-8
390	8600	2.182e-5	1.9e-7
390	8800	2.193e-5	2e-7
390	9000	2.204e-5	2e-7
390	9200	2.215e-5	2.1e-7
390	9400	2.226e-5	2.1e-7
390	9600	2.237e-5	2.2e-7
390	9800	2.249e-5	2.2e-7
390	10000	2.261e-5	2.3e-7
391	0.05	1.91e-5	1.9e-6
391	200	1.90990000e-5	9.6e-12
391	400	1.9138200e-5	3.8e-11
391	600	1.9178100e-5	8.6e-11
391	800	1.921880e-5	1.5e-10
391	1000	1.926040e-5	2.4e-10
391	1200	1.930280e-5	3.5e-10
391	1400	1.934610e-5	4.7e-10
391	1600	1.939020e-5	6.2e-10
391	1800	1.943520e-5	7.9e-10
391	2000	1.948120e-5	9.7e-10
391	2200	1.95281e-5	1.2e-9
391	2400	1.95760e-5	1.4e-9
391	2600	1.96249e-5	1.6e-9
391	2800	1.96748e-5	1.9e-9
391	3000	1.97258e-5	2.2e-9
391	3200	1.97778e-5	2.5e-9
391	3400	1.98310e-5	2.8e-9
391	3600	1.98853e-5	3.1e-9
391	3800	1.99408e-5	3.5e-9
391	4000	1.99975e-5	3.9e-9
391	4200	2.00554e-5	4.3e-9
391	4400	2.01146e-5	4.7e-9
391	4600	2.01751e-5	5.1e-9
391	4800	2.02369e-5	5.6e-9
391	5000	2.03001e-5	6e-9
391	5200	2.03648e-5	6.5e-9
391	5400	2.04309e-5	7e-9
391	5600	2.04985e-5	7.6e-9
391	5800	2.05676e-5	8.1e-9
391	6000	2.06384e-5	8.7e-9
391	6200	2.07108e-5	9.3e-9
391	6400	2.07849e-5	10e-8
391	6600	2.0861e-5	1.1e-8
391	6800	2.0938e-5	1.1e-8
391	7000	2.1018e-5	1.2e-8
391	7200	2.1099e-5	1.3e-8
391	7400	2.1182e-5	1.4e-8
391	7600	2.1268e-5	1.5e-8
391	7800	2.1355e-5	1.6e-8
391	8000	2.1444e-5	1.7e-8
391	8200	2.1536e-5	1.8e-8
391	8400	2.1630e-5	1.9e-8
391	8600	2.185e-5	1.9e-7
391	8800	2.195e-5	2e-7
391	9000	2.206e-5	2e-7
391	9200	2.217e-5	2.1e-7
391	9400	2.228e-5	2.1e-7
391	9600	2.239e-5	2.2e-7
391	9800	2.251e-5	2.2e-7
391	10000	2.263e-5	2.3e-7
392	0.05	1.910410000000e-5	1e-16
392	200	1.91424000e-5	9.5e-12
392	400	1.9181400e-5	3.8e-11
392	600	1.9221200e-5	8.6e-11
392	800	1.926180e-5	1.5e-10
392	1000	1.930320e-5	2.4e-10
392	1200	1.934540e-5	3.4e-10
392	1400	1.938850e-5	4.7e-10
392	1600	1.943250e-5	6.1e-10
392	1800	1.947730e-5	7.8e-10
392	2000	1.952310e-5	9.6e-10
392	2200	1.95698e-5	1.2e-9
392	2400	1.96175e-5	1.4e-9
392	2600	1.96662e-5	1.6e-9
392	2800	1.97159e-5	1.9e-9
392	3000	1.97666e-5	2.2e-9
392	3200	1.98184e-5	2.5e-9
392	3400	1.98713e-5	2.8e-9
392	3600	1.99253e-5	3.1e-9
392	3800	1.99805e-5	3.5e-9
392	4000	2.00369e-5	3.8e-9
392	4200	2.00945e-5	4.2e-9
392	4400	2.01533e-5	4.6e-9
392	4600	2.02135e-5	5.1e-9
392	4800	2.02750e-5	5.5e-9
392	5000	2.03378e-5	6e-9
392	5200	2.04020e-5	6.5e-9
392	5400	2.04677e-5	7e-9
392	5600	2.05348e-5	7.5e-9
392	5800	2.06035e-5	8.1e-9
392	6000	2.06738e-5	8.6e-9
392	6200	2.07456e-5	9.2e-9
392	6400	2.08191e-5	9.9e-9
392	6600	2.0894e-5	1.1e-8
392	6800	2.0971e-5	1.1e-8
392	7000	2.1050e-5	1.2e-8
392	7200	2.1131e-5	1.3e-8
392	7400	2.1213e-5	1.4e-8
392	7600	2.1298e-5	1.4e-8
392	7800	2.1384e-5	1.5e-8
392	8000	2.1473e-5	1.6e-8
392	8200	2.1564e-5	1.7e-8
392	8400	2.1657e-5	1.8e-8
392	8600	2.187e-5	1.9e-7
392	8800	2.197e-5	1.9e-7
392	9000	2.208e-5	2e-7
392	9200	2.219e-5	2.1e-7
392	9400	2.230e-5	2.1e-7
392	9600	2.241e-5	2.2e-7
392	9800	2.252e-5	2.2e-7
392	10000	2.264e-5	2.3e-7
393	0.05	1.91e-5	1.9e-6
393	200	1.91857000e-5	9.4e-12
393	400	1.9224600e-5	3.8e-11
393	600	1.9264300e-5	8.5e-11
393	800	1.930470e-5	1.5e-10
